model,id,gold,prediction,code,correct,stated_confidence,token_logprob,token_probability,top_logprobs_json,raw
gpt-5.6-luna,banking-306,card_about_to_expire,card_about_to_expire,0,1,99,3.814697265625e-06,1.0000038147045416,"[{""token"":""0"",""logprob"":3.814697265625e-06}]",0 99
gpt-5.6-luna,banking-331,card_linking,card_linking,x,1,98,3.814697265625e-06,1.0000038147045416,"[{""token"":""x"",""logprob"":3.814697265625e-06}]",x 98
gpt-5.6-luna,banking-191,transaction_charged_twice,transaction_charged_twice,2,1,55,-0.018428802490234375,0.9817399695446576,"[{""token"":""2"",""logprob"":-0.018428802490234375}]",2 55
gpt-5.6-luna,banking-692,transfer_into_account,transfer_into_account,1,1,98,0.0,1.0,"[{""token"":""1"",""logprob"":0.0}]",1 98
gpt-5.6-luna,banking-066,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,v,1,55,-3.814697265625e-06,0.9999961853100103,"[{""token"":""v"",""logprob"":-3.814697265625e-06}]",v 55
gpt-5.6-luna,banking-408,country_support,country_support,E,1,98,0.0,1.0,"[{""token"":""E"",""logprob"":0.0}]",E 98
gpt-5.6-luna,banking-039,card_arrival,card_arrival,P,1,92,-0.000225067138671875,0.9997749581870365,"[{""token"":""P"",""logprob"":-0.000225067138671875}]",P 92
gpt-5.6-luna,banking-124,getting_virtual_card,getting_virtual_card,-,1,98,-7.62939453125e-06,0.9999923706345725,"[{""token"":""-"",""logprob"":-7.62939453125e-06}]",- 98
gpt-5.6-luna,banking-002,Refund_not_showing_up,Refund_not_showing_up,I,1,98,0.0,1.0,"[{""token"":""I"",""logprob"":0.0}]",I 98
gpt-5.6-luna,banking-321,card_arrival,card_arrival,4,1,55,-0.0046539306640625,0.99535688209081,"[{""token"":""4"",""logprob"":-0.0046539306640625}]",4 55
gpt-5.6-luna,banking-218,virtual_card_not_working,virtual_card_not_working,5,1,99,0.0,1.0,"[{""token"":""5"",""logprob"":0.0}]",5 99
gpt-5.6-luna,banking-302,card_about_to_expire,card_about_to_expire,4,1,96,0.0,1.0,"[{""token"":""4"",""logprob"":0.0}]",4 96
gpt-5.6-luna,banking-657,top_up_limits,top_up_limits,@,1,99,0.0,1.0,"[{""token"":""@"",""logprob"":0.0}]",@ 99
gpt-5.6-luna,banking-158,request_refund,request_refund,r,1,85,0.0,1.0,"[{""token"":""r"",""logprob"":0.0}]",r 85
gpt-5.6-luna,banking-720,verify_my_identity,verify_my_identity,b,1,72,-3.814697265625e-06,0.9999961853100103,"[{""token"":""b"",""logprob"":-3.814697265625e-06}]",b 72
gpt-5.6-luna,banking-180,top_up_failed,top_up_failed,T,1,85,-9.1552734375e-05,0.9999084514564487,"[{""token"":""T"",""logprob"":-9.1552734375e-05}]",T 85
gpt-5.6-luna,banking-738,virtual_card_not_working,virtual_card_not_working,+,1,99,-0.09935760498046875,0.9054188678270207,"[{""token"":""+"",""logprob"":-0.09935760498046875},{""token"":""?"",""logprob"":-2.378986358642578}]",+ 99
gpt-5.6-luna,banking-728,verify_source_of_funds,verify_source_of_funds,4,1,55,0.0,1.0,"[{""token"":""4"",""logprob"":0.0}]",4 55
gpt-5.6-luna,banking-485,failed_transfer,failed_transfer,Q,1,70,-3.814697265625e-06,0.9999961853100103,"[{""token"":""Q"",""logprob"":-3.814697265625e-06}]",Q 70
gpt-5.6-luna,banking-495,fiat_currency_support,fiat_currency_support,5,1,95,0.0,1.0,"[{""token"":""5"",""logprob"":0.0}]",5 95
gpt-5.6-luna,banking-205,unable_to_verify_identity,unable_to_verify_identity,M,1,95,-3.814697265625e-06,0.9999961853100103,"[{""token"":""M"",""logprob"":-3.814697265625e-06}]",M 95
gpt-5.6-luna,banking-036,card_acceptance,card_acceptance,D,1,98,0.0,1.0,"[{""token"":""D"",""logprob"":0.0}]",D 98
gpt-5.6-luna,banking-611,supported_cards_and_currencies,supported_cards_and_currencies,2,1,78,-0.000213623046875,0.9997863997689034,"[{""token"":""2"",""logprob"":-0.000213623046875}]",2 78
gpt-5.6-luna,banking-040,card_delivery_estimate,card_delivery_estimate,u,1,85,-0.00014495849609375,0.9998550520098813,"[{""token"":""u"",""logprob"":-0.00014495849609375}]",u 85
gpt-5.6-luna,banking-081,declined_card_payment,declined_card_payment,W,1,92,0.0,1.0,"[{""token"":""W"",""logprob"":0.0}]",W 92
gpt-5.6-luna,banking-605,reverted_card_payment?,reverted_card_payment?,>,1,92,-3.814697265625e-06,0.9999961853100103,"[{""token"":"">"",""logprob"":-3.814697265625e-06}]",> 92
gpt-5.6-luna,banking-719,verify_my_identity,verify_my_identity,*,1,90,0.0,1.0,"[{""token"":""*"",""logprob"":0.0}]",* 90
gpt-5.6-luna,banking-318,card_arrival,card_arrival,m,1,55,-0.04859161376953125,0.9525700667736533,"[{""token"":""m"",""logprob"":-0.04859161376953125},{""token"":""F"",""logprob"":-3.0890769958496094}]",m 55
gpt-5.6-luna,banking-464,exchange_rate,exchange_rate,o,1,96,0.0,1.0,"[{""token"":""o"",""logprob"":0.0}]",o 96
gpt-5.6-luna,banking-084,declined_cash_withdrawal,declined_cash_withdrawal,%,1,99,0.0,1.0,"[{""token"":""%"",""logprob"":0.0}]",% 99
gpt-5.6-luna,banking-666,topping_up_by_card,pending_card_payment,V,0,55,-0.012424468994140625,0.9876523960556206,"[{""token"":""V"",""logprob"":-0.012424468994140625}]",V 55
gpt-5.6-luna,banking-655,top_up_limits,top_up_limits,j,1,98,0.0,1.0,"[{""token"":""j"",""logprob"":0.0}]",j 98
gpt-5.6-luna,banking-585,pin_blocked,pin_blocked,T,1,98,0.0,1.0,"[{""token"":""T"",""logprob"":0.0}]",T 98
gpt-5.6-luna,banking-762,wrong_amount_of_cash_received,wrong_amount_of_cash_received,x,1,98,0.0,1.0,"[{""token"":""x"",""logprob"":0.0}]",x 98
gpt-5.6-luna,banking-694,transfer_not_received_by_recipient,transfer_timing,=,0,98,-7.62939453125e-06,0.9999923706345725,"[{""token"":""="",""logprob"":-7.62939453125e-06}]",= 98
gpt-5.6-luna,banking-359,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,o,1,96,0.0,1.0,"[{""token"":""o"",""logprob"":0.0}]",o 96
gpt-5.6-luna,banking-588,pin_blocked,pin_blocked,h,1,99,0.0,1.0,"[{""token"":""h"",""logprob"":0.0}]",h 99
gpt-5.6-luna,banking-415,declined_card_payment,declined_card_payment,8,1,88,-1.1444091796875e-05,0.9999885559736865,"[{""token"":""8"",""logprob"":-1.1444091796875e-05}]",8 88
gpt-5.6-luna,banking-173,top_up_by_card_charge,top_up_by_card_charge,/,1,96,-3.814697265625e-06,0.9999961853100103,"[{""token"":""/"",""logprob"":-3.814697265625e-06}]",/ 96
gpt-5.6-luna,banking-768,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,F,1,99,-3.814697265625e-06,0.9999961853100103,"[{""token"":""F"",""logprob"":-3.814697265625e-06}]",F 99
gpt-5.6-luna,banking-662,top_up_reverted,top_up_reverted,$,1,96,0.0,1.0,"[{""token"":""$"",""logprob"":0.0}]",$ 96
gpt-5.6-luna,banking-172,top_up_by_card_charge,top_up_by_card_charge,r,1,96,0.0,1.0,"[{""token"":""r"",""logprob"":0.0}]",r 96
gpt-5.6-luna,banking-478,extra_charge_on_statement,extra_charge_on_statement,Q,1,55,-2.288818359375e-05,0.9999771120783387,"[{""token"":""Q"",""logprob"":-2.288818359375e-05}]",Q 55
gpt-5.6-luna,banking-340,card_not_working,card_not_working,9,1,96,0.0,1.0,"[{""token"":""9"",""logprob"":0.0}]",9 96
gpt-5.6-luna,banking-545,order_physical_card,get_physical_card,r,0,70,-0.003276824951171875,0.9967285379803134,"[{""token"":""r"",""logprob"":-0.003276824951171875}]",r 70
gpt-5.6-luna,banking-366,card_swallowed,card_swallowed,o,1,99,3.814697265625e-06,1.0000038147045416,"[{""token"":""o"",""logprob"":3.814697265625e-06}]",o 99
gpt-5.6-luna,banking-358,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,K,1,98,3.814697265625e-06,1.0000038147045416,"[{""token"":""K"",""logprob"":3.814697265625e-06}]",K 98
gpt-5.6-luna,banking-195,transfer_fee_charged,transfer_fee_charged,@,1,99,0.0,1.0,"[{""token"":""@"",""logprob"":0.0}]",@ 99
gpt-5.6-luna,banking-571,pending_top_up,pending_top_up,*,1,78,-2.288818359375e-05,0.9999771120783387,"[{""token"":""*"",""logprob"":-2.288818359375e-05}]",* 78
gpt-5.6-luna,banking-339,card_not_working,card_not_working,U,1,85,-1.9073486328125e-05,0.9999809266955697,"[{""token"":""U"",""logprob"":-1.9073486328125e-05}]",U 85
gpt-5.6-luna,banking-382,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,#,1,85,-0.00173187255859375,0.9982696262673025,"[{""token"":""#"",""logprob"":-0.00173187255859375}]",# 85
gpt-5.6-luna,banking-232,Refund_not_showing_up,Refund_not_showing_up,E,1,99,0.0,1.0,"[{""token"":""E"",""logprob"":0.0}]",E 99
gpt-5.6-luna,banking-370,card_swallowed,card_swallowed,c,1,99,0.0,1.0,"[{""token"":""c"",""logprob"":0.0}]",c 99
gpt-5.6-luna,banking-279,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,:,1,88,-3.814697265625e-06,0.9999961853100103,"[{""token"":"":"",""logprob"":-3.814697265625e-06}]",: 88
gpt-5.6-luna,banking-419,declined_card_payment,declined_card_payment,V,1,96,0.0,1.0,"[{""token"":""V"",""logprob"":0.0}]",V 96
gpt-5.6-luna,banking-593,receiving_money,transfer_into_account,i,0,85,-7.62939453125e-06,0.9999923706345725,"[{""token"":""i"",""logprob"":-7.62939453125e-06}]",i 85
gpt-5.6-luna,banking-312,card_acceptance,card_acceptance,K,1,96,-3.814697265625e-06,0.9999961853100103,"[{""token"":""K"",""logprob"":-3.814697265625e-06}]",K 96
gpt-5.6-luna,banking-696,transfer_not_received_by_recipient,pending_transfer,X,0,45,-2.288818359375e-05,0.9999771120783387,"[{""token"":""X"",""logprob"":-2.288818359375e-05}]",X 45
gpt-5.6-luna,banking-710,unable_to_verify_identity,verify_my_identity,b,0,85,0.0,1.0,"[{""token"":""b"",""logprob"":0.0}]",b 85
gpt-5.6-luna,banking-150,pending_transfer,transfer_timing,w,0,85,-3.0517578125e-05,0.9999694828875315,"[{""token"":""w"",""logprob"":-3.0517578125e-05}]",w 85
gpt-5.6-luna,banking-756,why_verify_identity,why_verify_identity,1,1,95,3.814697265625e-06,1.0000038147045416,"[{""token"":""1"",""logprob"":3.814697265625e-06}]",1 95
gpt-5.6-luna,banking-729,verify_top_up,verify_top_up,@,1,96,0.0,1.0,"[{""token"":""@"",""logprob"":0.0}]",@ 96
gpt-5.6-luna,banking-396,compromised_card,compromised_card,q,1,72,-0.00122833251953125,0.998772421572068,"[{""token"":""q"",""logprob"":-0.00122833251953125}]",q 72
gpt-5.6-luna,banking-350,card_payment_fee_charged,card_payment_fee_charged,>,1,78,-0.00255584716796875,0.9974474162285646,"[{""token"":"">"",""logprob"":-0.00255584716796875}]",> 78
gpt-5.6-luna,banking-163,supported_cards_and_currencies,supported_cards_and_currencies,P,1,96,0.0,1.0,"[{""token"":""P"",""logprob"":0.0}]",P 96
gpt-5.6-luna,banking-265,atm_support,atm_support,r,1,96,3.814697265625e-06,1.0000038147045416,"[{""token"":""r"",""logprob"":3.814697265625e-06}]",r 96
gpt-5.6-luna,banking-072,compromised_card,compromised_card,P,1,92,0.0,1.0,"[{""token"":""P"",""logprob"":0.0}]",P 92
gpt-5.6-luna,banking-372,cash_withdrawal_charge,cash_withdrawal_charge,R,1,98,0.0,1.0,"[{""token"":""R"",""logprob"":0.0}]",R 98
gpt-5.6-luna,banking-294,beneficiary_not_allowed,beneficiary_not_allowed,/,1,78,-0.006679534912109375,0.9933427235948135,"[{""token"":""/"",""logprob"":-0.006679534912109375}]",/ 78
gpt-5.6-luna,banking-404,contactless_not_working,contactless_not_working,G,1,98,-6.4849853515625e-05,0.9999351522491907,"[{""token"":""G"",""logprob"":-6.4849853515625e-05}]",G 98
gpt-5.6-luna,banking-484,failed_transfer,failed_transfer,u,1,55,-0.000186920166015625,0.9998130973024701,"[{""token"":""u"",""logprob"":-0.000186920166015625}]",u 55
gpt-5.6-luna,banking-769,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,E,1,98,0.0,1.0,"[{""token"":""E"",""logprob"":0.0}]",E 98
gpt-5.6-luna,banking-121,getting_spare_card,getting_spare_card,p,1,72,-3.814697265625e-06,0.9999961853100103,"[{""token"":""p"",""logprob"":-3.814697265625e-06}]",p 72
gpt-5.6-luna,banking-423,declined_cash_withdrawal,declined_cash_withdrawal,-,1,99,0.0,1.0,"[{""token"":""-"",""logprob"":0.0}]",- 99
gpt-5.6-luna,banking-363,card_payment_wrong_exchange_rate,exchange_rate,9,0,70,-0.0123138427734375,0.9877616623513118,"[{""token"":""9"",""logprob"":-0.0123138427734375}]",9 70
gpt-5.6-luna,banking-670,topping_up_by_card,top_up_reverted,I,0,65,-0.0068206787109375,0.9932025293232758,"[{""token"":""I"",""logprob"":-0.0068206787109375}]",I 65
gpt-5.6-luna,banking-288,beneficiary_not_allowed,failed_transfer,V,0,85,-6.866455078125e-05,0.9999313378065751,"[{""token"":""V"",""logprob"":-6.866455078125e-05}]",V 85
gpt-5.6-luna,banking-466,exchange_rate,exchange_rate,m,1,95,0.0,1.0,"[{""token"":""m"",""logprob"":0.0}]",m 95
gpt-5.6-luna,banking-433,declined_transfer,declined_card_payment,z,0,98,0.0,1.0,"[{""token"":""z"",""logprob"":0.0}]",z 98
gpt-5.6-luna,banking-635,top_up_by_card_charge,top_up_by_card_charge,K,1,92,0.0,1.0,"[{""token"":""K"",""logprob"":0.0}]",K 92
gpt-5.6-luna,banking-241,activate_my_card,activate_my_card,2,1,100,0.0,1.0,"[{""token"":""2"",""logprob"":0.0}]",2 100
gpt-5.6-luna,banking-126,getting_virtual_card,getting_virtual_card,b,1,75,-3.814697265625e-06,0.9999961853100103,"[{""token"":""b"",""logprob"":-3.814697265625e-06}]",b 75
gpt-5.6-luna,banking-106,extra_charge_on_statement,extra_charge_on_statement,Y,1,85,0.0,1.0,"[{""token"":""Y"",""logprob"":0.0}]",Y 85
gpt-5.6-luna,banking-234,Refund_not_showing_up,Refund_not_showing_up,U,1,99,0.0,1.0,"[{""token"":""U"",""logprob"":0.0}]",U 99
gpt-5.6-luna,banking-282,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,W,1,99,0.0,1.0,"[{""token"":""W"",""logprob"":0.0}]",W 99
gpt-5.6-luna,banking-323,card_delivery_estimate,card_delivery_estimate,=,1,85,-0.10681915283203125,0.8986881835079535,"[{""token"":""="",""logprob"":-0.10681915283203125},{""token"":""v"",""logprob"":-2.28961181640625}]",= 85
gpt-5.6-luna,banking-233,Refund_not_showing_up,Refund_not_showing_up,!,1,99,0.0,1.0,"[{""token"":""!"",""logprob"":0.0}]",! 99
gpt-5.6-luna,banking-216,verify_top_up,verify_top_up,T,1,95,0.0,1.0,"[{""token"":""T"",""logprob"":0.0}]",T 95
gpt-5.6-luna,banking-085,declined_transfer,declined_card_payment,@,0,55,-0.00608062744140625,0.9939378221596431,"[{""token"":""@"",""logprob"":-0.00608062744140625}]",@ 55
gpt-5.6-luna,banking-424,declined_cash_withdrawal,declined_cash_withdrawal,w,1,98,0.0,1.0,"[{""token"":""w"",""logprob"":0.0}]",w 98
gpt-5.6-luna,banking-465,exchange_rate,exchange_rate,J,1,95,0.0,1.0,"[{""token"":""J"",""logprob"":0.0}]",J 95
gpt-5.6-luna,banking-303,card_about_to_expire,card_about_to_expire,5,1,98,3.814697265625e-06,1.0000038147045416,"[{""token"":""5"",""logprob"":3.814697265625e-06}]",5 98
gpt-5.6-luna,banking-091,disposable_card_limits,disposable_card_limits,-,1,99,0.0,1.0,"[{""token"":""-"",""logprob"":0.0}]",- 99
gpt-5.6-luna,banking-317,card_arrival,card_arrival,D,1,85,-0.000240325927734375,0.9997597029482281,"[{""token"":""D"",""logprob"":-0.000240325927734375}]",D 85
gpt-5.6-luna,banking-298,cancel_transfer,cancel_transfer,8,1,99,3.814697265625e-06,1.0000038147045416,"[{""token"":""8"",""logprob"":3.814697265625e-06}]",8 99
gpt-5.6-luna,banking-609,reverted_card_payment?,reverted_card_payment?,8,1,78,-3.814697265625e-06,0.9999961853100103,"[{""token"":""8"",""logprob"":-3.814697265625e-06}]",8 78
gpt-5.6-luna,banking-442,disposable_card_limits,disposable_card_limits,&,1,78,-5.340576171875e-05,0.9999465956643435,"[{""token"":""&"",""logprob"":-5.340576171875e-05}]",& 78
gpt-5.6-luna,banking-258,apple_pay_or_google_pay,apple_pay_or_google_pay,k,1,96,0.0,1.0,"[{""token"":""k"",""logprob"":0.0}]",k 96
gpt-5.6-luna,banking-634,top_up_by_card_charge,supported_cards_and_currencies,P,0,78,0.0,1.0,"[{""token"":""P"",""logprob"":0.0}]",P 78
gpt-5.6-luna,banking-394,compromised_card,compromised_card,x,1,95,-0.00043487548828125,0.9995652190563583,"[{""token"":""x"",""logprob"":-0.00043487548828125}]",x 95
gpt-5.6-luna,banking-631,top_up_by_card_charge,top_up_by_card_charge,X,1,98,0.0,1.0,"[{""token"":""X"",""logprob"":0.0}]",X 98
gpt-5.6-luna,banking-301,cancel_transfer,reverted_card_payment?,+,0,55,-0.0022125244140625,0.9977899214139283,"[{""token"":""+"",""logprob"":-0.0022125244140625}]",+ 55
gpt-5.6-luna,banking-103,exchange_via_app,exchange_via_app,h,1,55,-0.360076904296875,0.6976226738267988,"[{""token"":""h"",""logprob"":-0.360076904296875},{""token"":""&"",""logprob"":-1.2138710021972656}]",h 55
gpt-5.6-luna,banking-661,top_up_reverted,transaction_charged_twice,?,0,78,-0.00487518310546875,0.9951366813114552,"[{""token"":""?"",""logprob"":-0.00487518310546875}]",? 78
gpt-5.6-luna,banking-556,pending_card_payment,pending_card_payment,R,1,98,3.814697265625e-06,1.0000038147045416,"[{""token"":""R"",""logprob"":3.814697265625e-06}]",R 98
gpt-5.6-luna,banking-459,exchange_charge,exchange_charge,I,1,98,0.0,1.0,"[{""token"":""I"",""logprob"":0.0}]",I 98
gpt-5.6-luna,banking-767,wrong_exchange_rate_for_cash_withdrawal,cash_withdrawal_charge,<,0,98,0.0,1.0,"[{""token"":""<"",""logprob"":0.0}]",< 98
gpt-5.6-luna,banking-471,exchange_via_app,exchange_via_app,$,1,95,-3.814697265625e-06,0.9999961853100103,"[{""token"":""$"",""logprob"":-3.814697265625e-06}]",$ 95
gpt-5.6-luna,banking-736,virtual_card_not_working,disposable_card_limits,C,0,65,-0.12540817260742188,0.8821367650269687,"[{""token"":""C"",""logprob"":-0.12540817260742188},{""token"":""CO"",""logprob"":-2.1480064392089844}]",C 65
gpt-5.6-luna,banking-140,pending_card_payment,pending_card_payment,A,1,99,-3.814697265625e-06,0.9999961853100103,"[{""token"":""A"",""logprob"":-3.814697265625e-06}]",A 99
gpt-5.6-luna,banking-326,card_delivery_estimate,card_delivery_estimate,7,1,95,-1.52587890625e-05,0.9999847413273523,"[{""token"":""7"",""logprob"":-1.52587890625e-05}]",7 95
gpt-5.6-luna,banking-665,top_up_reverted,top_up_reverted,u,1,99,0.0,1.0,"[{""token"":""u"",""logprob"":0.0}]",u 99
gpt-5.6-luna,banking-046,card_not_working,card_not_working,D,1,92,0.0,1.0,"[{""token"":""D"",""logprob"":0.0}]",D 92
gpt-5.6-luna,banking-357,card_payment_not_recognised,declined_card_payment,e,0,45,-0.26486968994140625,0.7673059311422848,"[{""token"":""e"",""logprob"":-0.26486968994140625},{""token"":""p"",""logprob"":-2.0680885314941406},{""token"":""o"",""logprob"":-2.7538108825683594},{""token"":""f"",""logprob"":-3.4724693298339844}]",e 45
gpt-5.6-luna,banking-758,wrong_amount_of_cash_received,wrong_amount_of_cash_received,K,1,99,0.0,1.0,"[{""token"":""K"",""logprob"":0.0}]",K 99
gpt-5.6-luna,banking-289,beneficiary_not_allowed,beneficiary_not_allowed,P,1,55,-0.0006103515625,0.9993898346641251,"[{""token"":""P"",""logprob"":-0.0006103515625}]",P 55
gpt-5.6-luna,banking-500,get_disposable_virtual_card,get_disposable_virtual_card,q,1,99,0.0,1.0,"[{""token"":""q"",""logprob"":0.0}]",q 99
gpt-5.6-luna,banking-570,pending_top_up,pending_card_payment,@,0,72,-0.000171661376953125,0.999828353356018,"[{""token"":""@"",""logprob"":-0.000171661376953125}]",@ 72
gpt-5.6-luna,banking-740,virtual_card_not_working,virtual_card_not_working,g,1,55,-3.814697265625e-06,0.9999961853100103,"[{""token"":""g"",""logprob"":-3.814697265625e-06}]",g 55
gpt-5.6-luna,banking-016,automatic_top_up,automatic_top_up,1,1,99,3.814697265625e-06,1.0000038147045416,"[{""token"":""1"",""logprob"":3.814697265625e-06}]",1 99
gpt-5.6-luna,banking-714,unable_to_verify_identity,verify_my_identity,M,0,85,-0.21065521240234375,0.8100533150743311,"[{""token"":""M"",""logprob"":-0.21065521240234375},{""token"":""z"",""logprob"":-1.6610107421875}]",M 85
gpt-5.6-luna,banking-452,edit_personal_details,edit_personal_details,a,1,99,1.52587890625e-05,1.0000152589054785,"[{""token"":""a"",""logprob"":1.52587890625e-05}]",a 99
gpt-5.6-luna,banking-429,declined_transfer,declined_transfer,0,1,99,0.0,1.0,"[{""token"":""0"",""logprob"":0.0}]",0 99
gpt-5.6-luna,banking-129,lost_or_stolen_card,lost_or_stolen_card,?,1,99,0.0,1.0,"[{""token"":""?"",""logprob"":0.0}]",? 99
gpt-5.6-luna,banking-176,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,S,1,95,-3.814697265625e-06,0.9999961853100103,"[{""token"":""S"",""logprob"":-3.814697265625e-06}]",S 95
gpt-5.6-luna,banking-202,transfer_timing,transfer_timing,b,1,72,0.0,1.0,"[{""token"":""b"",""logprob"":0.0}]",b 72
gpt-5.6-luna,banking-319,card_arrival,card_arrival,o,1,58,-6.866455078125e-05,0.9999313378065751,"[{""token"":""o"",""logprob"":-6.866455078125e-05}]",o 58
gpt-5.6-luna,banking-311,card_acceptance,card_acceptance,k,1,98,3.814697265625e-06,1.0000038147045416,"[{""token"":""k"",""logprob"":3.814697265625e-06}]",k 98
gpt-5.6-luna,banking-741,virtual_card_not_working,virtual_card_not_working,G,1,96,0.0,1.0,"[{""token"":""G"",""logprob"":0.0}]",G 96
gpt-5.6-luna,banking-428,declined_transfer,declined_card_payment,3,0,98,0.0,1.0,"[{""token"":""3"",""logprob"":0.0}]",3 98
gpt-5.6-luna,banking-483,extra_charge_on_statement,extra_charge_on_statement,L,1,98,0.0,1.0,"[{""token"":""L"",""logprob"":0.0}]",L 98
gpt-5.6-luna,banking-723,verify_source_of_funds,verify_source_of_funds,r,1,99,0.0,1.0,"[{""token"":""r"",""logprob"":0.0}]",r 99
gpt-5.6-luna,banking-460,exchange_charge,exchange_charge,g,1,70,-7.62939453125e-06,0.9999923706345725,"[{""token"":""g"",""logprob"":-7.62939453125e-06}]",g 70
gpt-5.6-luna,banking-518,getting_spare_card,getting_spare_card,/,1,92,-7.62939453125e-06,0.9999923706345725,"[{""token"":""/"",""logprob"":-7.62939453125e-06}]",/ 92
gpt-5.6-luna,banking-182,top_up_limits,top_up_limits,e,1,78,0.0,1.0,"[{""token"":""e"",""logprob"":0.0}]",e 78
gpt-5.6-luna,banking-472,exchange_via_app,exchange_via_app,4,1,55,-0.004497528076171875,0.9955125706577737,"[{""token"":""4"",""logprob"":-0.004497528076171875}]",4 55
gpt-5.6-luna,banking-511,get_physical_card,change_pin,6,0,55,-1.1444091796875e-05,0.9999885559736865,"[{""token"":""6"",""logprob"":-1.1444091796875e-05}]",6 55
gpt-5.6-luna,banking-752,why_verify_identity,why_verify_identity,<,1,92,0.0,1.0,"[{""token"":""<"",""logprob"":0.0}]",< 92
gpt-5.6-luna,banking-744,visa_or_mastercard,visa_or_mastercard,p,1,99,0.0,1.0,"[{""token"":""p"",""logprob"":0.0}]",p 99
gpt-5.6-luna,banking-594,receiving_money,fiat_currency_support,2,0,55,-7.62939453125e-05,0.9999237089649965,"[{""token"":""2"",""logprob"":-7.62939453125e-05}]",2 55
gpt-5.6-luna,banking-119,get_physical_card,change_pin,*,0,95,-0.00026702880859375,0.9997330068404254,"[{""token"":""*"",""logprob"":-0.00026702880859375}]",* 95
gpt-5.6-luna,banking-487,failed_transfer,failed_transfer,3,1,55,-0.22230911254882812,0.8006678296050107,"[{""token"":""3"",""logprob"":-0.22230911254882812},{""token"":""+"",""logprob"":-1.61279296875}]",3 55
gpt-5.6-luna,banking-201,transfer_not_received_by_recipient,transfer_not_received_by_recipient,Y,1,85,-2.288818359375e-05,0.9999771120783387,"[{""token"":""Y"",""logprob"":-2.288818359375e-05}]",Y 85
gpt-5.6-luna,banking-019,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,d,1,96,0.0,1.0,"[{""token"":""d"",""logprob"":0.0}]",d 96
gpt-5.6-luna,banking-700,transfer_not_received_by_recipient,transfer_not_received_by_recipient,z,1,96,0.0,1.0,"[{""token"":""z"",""logprob"":0.0}]",z 96
gpt-5.6-luna,banking-120,get_physical_card,passcode_forgotten,h,0,96,-0.0702056884765625,0.9322020569639653,"[{""token"":""h"",""logprob"":-0.0702056884765625},{""token"":"">"",""logprob"":-2.6918487548828125}]",h 96
gpt-5.6-luna,banking-015,atm_support,atm_support,G,1,99,0.0,1.0,"[{""token"":""G"",""logprob"":0.0}]",G 99
gpt-5.6-luna,banking-104,exchange_via_app,exchange_via_app,b,1,85,0.0,1.0,"[{""token"":""b"",""logprob"":0.0}]",b 85
gpt-5.6-luna,banking-418,declined_card_payment,declined_card_payment,r,1,96,0.0,1.0,"[{""token"":""r"",""logprob"":0.0}]",r 96
gpt-5.6-luna,banking-383,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,R,1,99,3.814697265625e-06,1.0000038147045416,"[{""token"":""R"",""logprob"":3.814697265625e-06}]",R 99
gpt-5.6-luna,banking-338,card_not_working,card_not_working,a,1,98,0.0,1.0,"[{""token"":""a"",""logprob"":0.0}]",a 98
gpt-5.6-luna,banking-604,reverted_card_payment?,reverted_card_payment?,l,1,98,0.0,1.0,"[{""token"":""l"",""logprob"":0.0}]",l 98
gpt-5.6-luna,banking-038,card_arrival,card_arrival,!,1,92,-0.00052642822265625,0.9994737103163692,"[{""token"":""!"",""logprob"":-0.00052642822265625}]",! 92
gpt-5.6-luna,banking-213,verify_source_of_funds,verify_source_of_funds,8,1,55,0.0,1.0,"[{""token"":""8"",""logprob"":0.0}]",8 55
gpt-5.6-luna,banking-546,order_physical_card,get_physical_card,:,0,99,-0.11265945434570312,0.8934548704877705,"[{""token"":"":"",""logprob"":-0.11265945434570312},{""token"":""c"",""logprob"":-2.239215850830078}]",: 99
gpt-5.6-luna,banking-536,lost_or_stolen_phone,lost_or_stolen_phone,B,1,99,-3.814697265625e-06,0.9999961853100103,"[{""token"":""B"",""logprob"":-3.814697265625e-06}]",B 99
gpt-5.6-luna,banking-766,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,L,1,75,-0.001209259033203125,0.9987914718258726,"[{""token"":""L"",""logprob"":-0.001209259033203125}]",L 75
gpt-5.6-luna,banking-715,verify_my_identity,verify_my_identity,i,1,85,-3.814697265625e-05,0.9999618537549303,"[{""token"":""i"",""logprob"":-3.814697265625e-05}]",i 85
gpt-5.6-luna,banking-568,pending_top_up,pending_top_up,W,1,75,-0.167938232421875,0.8454060517563303,"[{""token"":""W"",""logprob"":-0.167938232421875},{""token"":""e"",""logprob"":-1.8824234008789062}]",W 75
